DATAFLOW,LAST UPDATE,freq,unit,age,icd10,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NL,2011,300.37,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NL,2012,297.52,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NL,2013,284.39,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NL,2014,282.24,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NL,2015,283.99,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NL,2016,285.05,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NL,2017,276.68,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NL,2018,269.77,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NL,2019,266.63,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NL,2020,261.26,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NL,2021,256.18,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NL,2022,254.05,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NO,2011,264.45,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NO,2012,259.49,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NO,2013,252.87,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NO,2014,252.54,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NO,2015,245.94,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NO,2016,242.76,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NO,2017,239.13,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NO,2018,234.92,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NO,2019,228.06,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NO,2020,223.5,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NO,2021,219.54,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,NO,2022,221.78,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PL,2011,297.44,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PL,2012,299.98,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PL,2013,292.43,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PL,2014,292.31,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PL,2015,304.48,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PL,2016,297.42,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PL,2017,290.51,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PL,2018,291.23,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PL,2019,283.38,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PL,2020,279.72,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PL,2021,259.86,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PL,2022,268,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PT,2011,246.51,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PT,2012,244.62,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PT,2013,242.99,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PT,2014,242.14,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PT,2015,241.64,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PT,2016,245.79,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PT,2017,243.5,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PT,2018,243.42,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PT,2019,244.89,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PT,2020,240.46,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PT,2021,226.14,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,PT,2022,219.51,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RO,2011,265.35,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RO,2012,268.56,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RO,2013,269.76,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RO,2014,273.22,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RO,2015,275.33,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RO,2016,277.32,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RO,2017,275.59,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RO,2018,273.22,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RO,2019,264.2,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RO,2020,260.34,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RO,2021,243.19,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RO,2022,240.82,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RS,2011,299.25,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RS,2012,301.31,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RS,2013,297.95,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RS,2014,298.27,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RS,2015,297.21,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RS,2016,298.52,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RS,2017,295.52,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RS,2018,295.99,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RS,2019,290.85,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RS,2020,282.97,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RS,2021,276.19,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,RS,2022,267.53,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SE,2011,238.13,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SE,2012,239.38,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SE,2013,236.86,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SE,2014,234.75,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SE,2015,231.57,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SE,2016,229.4,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SE,2017,229.56,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SE,2018,221.32,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SE,2019,216.67,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SE,2020,214.14,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SE,2021,206.62,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SE,2022,205.02,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SI,2011,318.74,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SI,2012,305.42,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SI,2013,314.66,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SI,2014,299.91,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SI,2015,310.52,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SI,2016,308.51,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SI,2017,304.76,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SI,2018,309.31,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SI,2019,290.1,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SI,2020,290.66,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SI,2021,277.34,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SI,2022,280.45,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SK,2011,325.78,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SK,2012,319.62,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SK,2013,327.06,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SK,2014,324.07,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SK,2015,320.16,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SK,2016,315.13,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SK,2017,311.36,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SK,2018,310.64,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SK,2019,293.29,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SK,2020,301.78,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SK,2021,275.1,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,SK,2022,267.67,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,TR,2011,193.35,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,TR,2012,193.1,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,TR,2013,206.21,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,TR,2014,202.81,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,TR,2015,198.73,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,TR,2016,198.26,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,TR,2017,191.89,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,TR,2018,188.91,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,TR,2019,175.6,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,TR,2020,170.54,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,TR,2021,166.53,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,TR,2022,157.01,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,UK,2011,285.99,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,UK,2012,286.7,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,UK,2013,280.13,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,UK,2014,278.56,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,UK,2015,275.46,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,UK,2016,275.24,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,UK,2017,270.98,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,UK,2018,264.34,,
